driveruuid,week_date,Km
64923075-5efb-4956-9b69-3b888ad7678e,1/17/2022,136.03
795d9d2a-a0fc-414d-b619-f17396891511,1/17/2022,63.36
5c5a83fd-ef34-481e-bc67-54071ec55fc9,1/17/2022,380.65
be042639-a971-4776-95f4-fc9f30037c10,1/17/2022,661.05
6fbd88da-fc22-4f26-b7ea-79e70a7b7f27,1/17/2022,232.63
84498203-1c0c-4f13-97d6-56e3d500beae,1/17/2022,726.92
81b9d9dd-01e6-4902-accc-3cf982584584,1/17/2022,309.07
62588413-4dad-4b90-93e4-819f63bdae67,1/17/2022,488.36
1628d416-3002-4cec-8f38-1453b708e531,1/17/2022,1064.96
2381265f-c6b6-4eed-b612-05be3016ce84,1/17/2022,471.94
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,1/17/2022,656.91
c596538a-c369-4e99-bc47-8619c87ba857,1/17/2022,817.19
07e356ec-3be2-48f4-8bd7-443259321469,1/17/2022,398.99
f2c89862-5ac2-46ed-887f-e84b0105d3a4,1/17/2022,752.37
02671632-5f0f-4c90-9f12-3e2c4bfb6047,1/17/2022,144.91
c9a5d895-4ba3-458b-ae6d-87c41cf5f026,1/17/2022,634.77
828ab3a8-b5b4-4465-90d9-f1c1eaa4b08b,1/17/2022,165.8
f461930b-f3b0-42a2-989d-21551dd730ad,1/17/2022,562.76
f0b2c986-33c9-421d-b6af-58992d1e96fe,1/17/2022,228.14
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,1/17/2022,814.75
08f7a590-fed1-4df5-9509-b951bce99408,1/17/2022,239.44
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,1/17/2022,278.58
f68b9f60-5b50-49d1-9617-a081765fd6ac,1/17/2022,451.31
622b18b7-3b97-43fa-adbd-1fc73ed9573e,1/17/2022,69.76
9dc18c52-52d1-492e-a951-961da5bd2c55,1/17/2022,1017.51
dd5a8893-8769-4016-b31d-d84a737b6e85,1/17/2022,676.89
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,1/17/2022,555.5
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,1/17/2022,435.02
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,1/17/2022,717.2
1c91b39f-dd34-4a88-90a2-88c75dd4c286,1/17/2022,706.57
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,1/17/2022,569.21
b507b4f1-435b-4096-903c-8a8b8ffcdcaf,1/17/2022,58.05
cefa509f-c3db-4a0a-a591-436cda98f832,1/17/2022,745.37
361c6caa-dc5c-44da-aaa2-5c029103a71d,1/17/2022,585.28
5070b315-eba0-4478-bd47-2fc1318bec56,1/17/2022,791.37
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,1/17/2022,270.04
d1326348-cea6-4e6b-bf82-b536959797ad,1/17/2022,662.1
33e193cf-2ae5-4763-a586-7d90d15746ca,1/17/2022,942.07
0bd4c66a-edb4-4b46-b789-903fec02357b,1/17/2022,583.89
071ca342-a7f2-4ce9-84bc-11ee161d5705,1/17/2022,339.05
e351c89a-c080-4e55-a68f-967d30651a76,1/17/2022,213.81
b8c485ab-cce7-4208-9954-a0bb9cae8829,1/17/2022,27.12
a20cd138-ffad-455d-a834-a6344531b3dc,1/17/2022,299.77
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,1/17/2022,706.38
c4328d0c-7df6-458b-9ee3-c355a0489473,1/17/2022,807.57
d0233aeb-ef6b-4576-a686-6d268a3e1edf,1/17/2022,607.31
64b1af9b-1e55-470d-85db-341ad457c1c9,1/17/2022,278.59
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,1/17/2022,646.9
38892d97-929e-419b-8e77-28ead1e48ba9,1/17/2022,483.2
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,1/17/2022,804.61
c34b2754-b2cb-425b-a60d-de89fa45cce3,1/17/2022,268.71
230c214d-5f88-44dc-92b6-f9622ef1bce4,1/17/2022,586.8
ca40054a-bcca-4503-81fb-6fe56f9a34da,1/17/2022,309.45
34e8476d-0af3-4470-ac87-9889108f6e8f,1/17/2022,336.16
b5d818d9-f75f-48d5-8bb2-092e8ced6624,1/17/2022,864.81
27b43006-eaa1-4cab-9d4d-7d964ff20c01,1/17/2022,194.84
18306656-762e-484f-8fb9-f363082beee5,1/17/2022,131.3
4f6a3fd2-2312-467b-9f34-c53d07e19cf5,1/17/2022,208.93
71ed57b7-5990-4be1-9e7c-86c2d579dba0,1/17/2022,811.22
05b21f09-82bd-4700-b129-2924d9caa0c8,1/17/2022,693.25
04e74726-02e7-488c-acb1-cb2368fe439c,1/17/2022,726.68
067be17a-38d3-4a03-89f6-8755902ded15,1/17/2022,770.4
43b098cf-0916-453b-8a55-d8d547a89f9b,1/17/2022,591.98
ef28088d-577c-444a-9198-53d9223ec834,1/17/2022,399.31
1be5bb04-5d57-48a3-84f9-276289d054d2,1/17/2022,330.43
50b790f9-462e-4945-a35d-7155ae1b59a0,1/17/2022,8.61
c2f9941e-737e-428b-b2a1-ea034759bb0f,1/17/2022,200
e9bb15c1-dbeb-45e4-b090-0136d3b34404,1/17/2022,375.82
1922032d-26ad-469d-8747-75dc05d5c491,1/17/2022,688.65
a964b1b5-5913-40b5-9a8d-b971ef90c66f,1/17/2022,452.24
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,1/17/2022,187.74
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,1/17/2022,587.73
bf695380-7010-4295-b591-f035d04d3b0a,1/17/2022,477.3
fc566d15-8f50-45e5-b053-dbacc66156b8,1/17/2022,274.06
5a0dc20c-bb65-46df-ab79-d3c7540a5aae,1/17/2022,203.14
381c3d67-39d6-4866-8249-05299405d188,1/17/2022,535.17
39a93eed-1532-4233-bfcd-a5bb02e1f92c,1/17/2022,80.29
fc27465a-f75d-4e44-ac84-bd12d2e582d3,1/17/2022,229.93
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,1/17/2022,467.37
1bfbbe7b-aad6-49ae-a25d-972695a233aa,1/17/2022,316.97
4d8aa9ad-1a8a-4890-883e-a366581e4297,1/17/2022,743.31
0abee682-7cb7-4a49-97e0-a112d05f2dac,1/17/2022,437.26
642190f4-6e94-464d-b722-af7053996efe,1/17/2022,897.44
7043246b-2b90-4673-ba40-920dc13eb064,1/17/2022,711.13
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,1/17/2022,306.22
f72ce798-c3cf-4edc-a498-14d50cdcea3f,1/17/2022,832.07
2fd50bf2-e158-4ea6-a6d4-12131d322374,1/17/2022,15.18
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,1/17/2022,598.93
e88a8fa8-a7eb-4fd2-b165-2af52840c3e6,1/17/2022,514.86
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,1/17/2022,118.57
0cae36d8-3521-4112-bbeb-a937995f220c,1/17/2022,49.63
cc955133-9e3a-4959-bc22-4eebe4236412,1/17/2022,1092.67
ecf58a3a-6150-4f48-9e24-185c02b00c0f,1/17/2022,472.23
ca28e5e6-0944-4cac-9e92-1741421e0165,1/17/2022,949.67
37e4b055-d577-4400-8fd1-274f30d71edc,1/17/2022,189.59
ab0c2d68-737b-4b39-a2bd-a57068184096,1/17/2022,1080.58
405d3aa0-9a4f-4078-9897-1aeb99a83d76,1/17/2022,218.4
11702f70-d6f2-4edc-aadd-060527a8b55b,1/17/2022,389.69
fcd39e00-30e7-4893-9a26-907e29d33f22,1/17/2022,668.19
ad704b7b-12c7-4f01-9610-3e6e298f3452,1/17/2022,470.49
5c22280d-5979-4ca7-99a1-86b5dd3f985c,1/17/2022,448.89
99e0998d-8450-4e08-a69a-91fdbfb2881c,1/17/2022,364.76
60e24218-a9cd-4344-a79e-ddbc78345e34,1/17/2022,1096.2
42d1861f-7e1c-4d83-b912-84a7351870c4,1/17/2022,72.96
4378e378-898e-43fd-a1c8-0f22d59621e8,1/17/2022,101.35
7e574e04-e42e-4b40-b9bc-e4fc99f92822,1/17/2022,257.14
52fb4a5c-dd17-44af-b100-6e184f842f00,1/17/2022,305.55
0c09298b-4156-483c-b8ca-f7bff13693d3,1/17/2022,635.37
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,1/17/2022,578.3
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,1/17/2022,517.47
10374e3b-1a64-4f83-86f6-56a0707cfb4d,1/17/2022,270.45
5dd17596-5fbf-45e0-83fc-03051c652f3e,1/17/2022,1141.46
2285677b-2537-479b-8a59-c28382950172,1/17/2022,468.86
d5b92e0a-b71d-4fe4-9590-c784e402246a,1/17/2022,732.92
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,1/17/2022,535.49
0c219f52-1435-4b21-994a-6a3bd25d974e,1/17/2022,315.45
801589ab-55c1-48e4-962d-2e6478d895a3,1/17/2022,271.53
8b58fe38-1968-41e3-ae48-581e0bf98a2b,1/17/2022,476.14
6df69547-0a8c-4e3d-b339-53477ade70dd,1/17/2022,801.3
1e2a43b1-10c7-4530-8582-9004904da430,1/17/2022,553.57
03e58d6e-0265-4b6f-9b81-2f272a8b2169,1/17/2022,676.39
e4849005-bd6f-4c44-bfb5-09c0a70c672c,1/17/2022,699.45
7ea0bde7-40e4-4e95-b783-1e2baf776393,1/17/2022,309.71
4e7ce887-6332-4c87-883b-2704ca6279ee,1/17/2022,214.92
92679160-f742-4424-a6df-b6424ee49c81,1/17/2022,588.29
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,1/17/2022,99.42
238abf7a-3126-4941-b34c-9f103fda244c,1/17/2022,539.49
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,1/17/2022,595.76
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,1/17/2022,851.1
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,1/17/2022,374.77
23767254-acb5-4577-b91d-899f148305b7,1/17/2022,120.16
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,1/17/2022,845.58
be275976-4a8e-40bf-8213-2c587daf70f1,1/17/2022,422.56
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,1/17/2022,415.39
622b18b7-3b97-43fa-adbd-1fc73ed9573e,1/24/2022,185.38
9dc18c52-52d1-492e-a951-961da5bd2c55,1/24/2022,1137.85
fcd39e00-30e7-4893-9a26-907e29d33f22,1/24/2022,588.09
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,1/24/2022,628.41
dd5a8893-8769-4016-b31d-d84a737b6e85,1/24/2022,257.16
5c22280d-5979-4ca7-99a1-86b5dd3f985c,1/24/2022,649.66
7e574e04-e42e-4b40-b9bc-e4fc99f92822,1/24/2022,272.1
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,1/24/2022,649.3
60e24218-a9cd-4344-a79e-ddbc78345e34,1/24/2022,1066.21
cefa509f-c3db-4a0a-a591-436cda98f832,1/24/2022,713.97
1c91b39f-dd34-4a88-90a2-88c75dd4c286,1/24/2022,859.75
4378e378-898e-43fd-a1c8-0f22d59621e8,1/24/2022,181.51
d5b92e0a-b71d-4fe4-9590-c784e402246a,1/24/2022,796.64
5070b315-eba0-4478-bd47-2fc1318bec56,1/24/2022,977.23
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,1/24/2022,431.67
d1326348-cea6-4e6b-bf82-b536959797ad,1/24/2022,753.27
8b58fe38-1968-41e3-ae48-581e0bf98a2b,1/24/2022,572.57
0c09298b-4156-483c-b8ca-f7bff13693d3,1/24/2022,740.14
071ca342-a7f2-4ce9-84bc-11ee161d5705,1/24/2022,457.97
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,1/24/2022,402.69
e4849005-bd6f-4c44-bfb5-09c0a70c672c,1/24/2022,633.05
b507b4f1-435b-4096-903c-8a8b8ffcdcaf,1/24/2022,97.64
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,1/24/2022,53.86
5dd17596-5fbf-45e0-83fc-03051c652f3e,1/24/2022,449.73
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,1/24/2022,441.09
e351c89a-c080-4e55-a68f-967d30651a76,1/24/2022,28.85
2285677b-2537-479b-8a59-c28382950172,1/24/2022,536.69
a20cd138-ffad-455d-a834-a6344531b3dc,1/24/2022,325.06
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,1/24/2022,840.05
208e8401-5bae-45ec-aa3d-4f27c9d708af,1/24/2022,85.92
d0233aeb-ef6b-4576-a686-6d268a3e1edf,1/24/2022,681.81
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,1/24/2022,661.27
230c214d-5f88-44dc-92b6-f9622ef1bce4,1/24/2022,502.27
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,1/24/2022,433.06
ca40054a-bcca-4503-81fb-6fe56f9a34da,1/24/2022,337.76
7ea0bde7-40e4-4e95-b783-1e2baf776393,1/24/2022,184.37
4f6a3fd2-2312-467b-9f34-c53d07e19cf5,1/24/2022,203.38
be275976-4a8e-40bf-8213-2c587daf70f1,1/24/2022,660.84
238abf7a-3126-4941-b34c-9f103fda244c,1/24/2022,564.75
92679160-f742-4424-a6df-b6424ee49c81,1/24/2022,725.61
aaa6c3f6-f318-48af-a618-227129cef951,1/24/2022,849.46
b5d818d9-f75f-48d5-8bb2-092e8ced6624,1/24/2022,739.8
04e74726-02e7-488c-acb1-cb2368fe439c,1/24/2022,728.88
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,1/24/2022,871.81
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,1/24/2022,760.09
315b1906-7c4a-4c88-ae96-5078475a0d1a,1/24/2022,534.37
cecb38c2-dce3-4913-9377-a64e343cf1b8,1/24/2022,209.07
e9bb15c1-dbeb-45e4-b090-0136d3b34404,1/24/2022,369.32
62588413-4dad-4b90-93e4-819f63bdae67,1/24/2022,887.35
1be5bb04-5d57-48a3-84f9-276289d054d2,1/24/2022,405.18
5bc18b5d-68d5-449a-b1ef-f6fc1d161e95,1/24/2022,195.28
515790fe-a75c-4cb5-a771-f0f849ddc81d,1/24/2022,870.11
fc566d15-8f50-45e5-b053-dbacc66156b8,1/24/2022,148.98
3793adf9-0c15-4d78-b008-ad03a32522de,1/24/2022,898.1
5c5a83fd-ef34-481e-bc67-54071ec55fc9,1/24/2022,844.89
d964187f-5a19-4ce8-9afa-996d52103c4d,1/24/2022,1071.34
2381265f-c6b6-4eed-b612-05be3016ce84,1/24/2022,571.36
bf695380-7010-4295-b591-f035d04d3b0a,1/24/2022,0
c596538a-c369-4e99-bc47-8619c87ba857,1/24/2022,1008.95
381c3d67-39d6-4866-8249-05299405d188,1/24/2022,586.31
07e356ec-3be2-48f4-8bd7-443259321469,1/24/2022,209.05
6fbd88da-fc22-4f26-b7ea-79e70a7b7f27,1/24/2022,877.88
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,1/24/2022,510.82
1628d416-3002-4cec-8f38-1453b708e531,1/24/2022,840.12
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,1/24/2022,588.14
f72ce798-c3cf-4edc-a498-14d50cdcea3f,1/24/2022,844.78
4d8aa9ad-1a8a-4890-883e-a366581e4297,1/24/2022,777.64
642190f4-6e94-464d-b722-af7053996efe,1/24/2022,645.92
f461930b-f3b0-42a2-989d-21551dd730ad,1/24/2022,596.27
ab0c2d68-737b-4b39-a2bd-a57068184096,1/24/2022,873.06
f0b2c986-33c9-421d-b6af-58992d1e96fe,1/24/2022,193.85
37e4b055-d577-4400-8fd1-274f30d71edc,1/24/2022,394.56
11702f70-d6f2-4edc-aadd-060527a8b55b,1/24/2022,523.62
405d3aa0-9a4f-4078-9897-1aeb99a83d76,1/24/2022,125.08
e88a8fa8-a7eb-4fd2-b165-2af52840c3e6,1/24/2022,648.07
f68b9f60-5b50-49d1-9617-a081765fd6ac,1/24/2022,378.97
99e0998d-8450-4e08-a69a-91fdbfb2881c,1/24/2022,268.95
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,1/24/2022,505.48
42d1861f-7e1c-4d83-b912-84a7351870c4,1/24/2022,172.08
33e193cf-2ae5-4763-a586-7d90d15746ca,1/24/2022,1021.65
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,1/24/2022,510.17
10374e3b-1a64-4f83-86f6-56a0707cfb4d,1/24/2022,230.02
0bd4c66a-edb4-4b46-b789-903fec02357b,1/24/2022,751.77
64b1af9b-1e55-470d-85db-341ad457c1c9,1/24/2022,408.88
361c6caa-dc5c-44da-aaa2-5c029103a71d,1/24/2022,523.33
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,1/24/2022,516.8
0c219f52-1435-4b21-994a-6a3bd25d974e,1/24/2022,436.42
38892d97-929e-419b-8e77-28ead1e48ba9,1/24/2022,489.04
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,1/24/2022,150.03
801589ab-55c1-48e4-962d-2e6478d895a3,1/24/2022,295.02
c4328d0c-7df6-458b-9ee3-c355a0489473,1/24/2022,922.44
6df69547-0a8c-4e3d-b339-53477ade70dd,1/24/2022,580.39
1e2a43b1-10c7-4530-8582-9004904da430,1/24/2022,422.65
03e58d6e-0265-4b6f-9b81-2f272a8b2169,1/24/2022,843.31
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,1/24/2022,690.43
f9488aad-3b63-48bb-b65a-6f821ffd7fb6,1/24/2022,661.02
4e7ce887-6332-4c87-883b-2704ca6279ee,1/24/2022,468.69
27b43006-eaa1-4cab-9d4d-7d964ff20c01,1/24/2022,309.99
23767254-acb5-4577-b91d-899f148305b7,1/24/2022,324.21
18306656-762e-484f-8fb9-f363082beee5,1/24/2022,189.74
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,1/24/2022,890.61
71ed57b7-5990-4be1-9e7c-86c2d579dba0,1/24/2022,574.52
c34b2754-b2cb-425b-a60d-de89fa45cce3,1/24/2022,341.79
43b098cf-0916-453b-8a55-d8d547a89f9b,1/24/2022,454.35
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,1/24/2022,747.7
795d9d2a-a0fc-414d-b619-f17396891511,1/24/2022,56.41
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,1/24/2022,818.32
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,1/24/2022,698.6
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,1/24/2022,565.29
1922032d-26ad-469d-8747-75dc05d5c491,1/24/2022,340.11
34e8476d-0af3-4470-ac87-9889108f6e8f,1/24/2022,362.57
a0ed51dd-4fbd-4c5e-a0ea-c9c8496c772f,1/24/2022,77.12
05b21f09-82bd-4700-b129-2924d9caa0c8,1/24/2022,829.06
84498203-1c0c-4f13-97d6-56e3d500beae,1/24/2022,637.05
067be17a-38d3-4a03-89f6-8755902ded15,1/24/2022,756.14
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,1/24/2022,467.79
5e4b7f3c-d9f8-4eba-9738-26b25a70ccc1,1/24/2022,829.72
64923075-5efb-4956-9b69-3b888ad7678e,1/24/2022,91.08
ef28088d-577c-444a-9198-53d9223ec834,1/24/2022,531.52
1bfbbe7b-aad6-49ae-a25d-972695a233aa,1/24/2022,379.09
18c8be73-4d81-4e14-8494-1250fd058c63,1/24/2022,92.31
81b9d9dd-01e6-4902-accc-3cf982584584,1/24/2022,50.11
a4812789-4bcb-43fb-ae12-36d5830c721a,1/24/2022,139.26
08f7a590-fed1-4df5-9509-b951bce99408,1/24/2022,256.77
10331f84-271a-4d04-87db-c1f06705b140,1/24/2022,754.71
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,1/24/2022,236.24
a964b1b5-5913-40b5-9a8d-b971ef90c66f,1/24/2022,319.36
c2f9941e-737e-428b-b2a1-ea034759bb0f,1/24/2022,146.34
fc27465a-f75d-4e44-ac84-bd12d2e582d3,1/24/2022,150.56
f2c89862-5ac2-46ed-887f-e84b0105d3a4,1/24/2022,902.54
39a93eed-1532-4233-bfcd-a5bb02e1f92c,1/24/2022,325.06
0abee682-7cb7-4a49-97e0-a112d05f2dac,1/24/2022,927.75
7043246b-2b90-4673-ba40-920dc13eb064,1/24/2022,817.76
c9a5d895-4ba3-458b-ae6d-87c41cf5f026,1/24/2022,472.04
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,1/24/2022,266.08
cc955133-9e3a-4959-bc22-4eebe4236412,1/24/2022,1145.1
ca28e5e6-0944-4cac-9e92-1741421e0165,1/24/2022,999.61
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,1/24/2022,321.9
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,1/24/2022,963.28
fdf020a0-2255-45a3-bf8f-690790aa779a,1/24/2022,541.01
ecf58a3a-6150-4f48-9e24-185c02b00c0f,1/24/2022,674.72
405d3aa0-9a4f-4078-9897-1aeb99a83d76,1/31/2022,229.45
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,1/31/2022,600.68
f68b9f60-5b50-49d1-9617-a081765fd6ac,1/31/2022,437.8
7e574e04-e42e-4b40-b9bc-e4fc99f92822,1/31/2022,154.26
9dc18c52-52d1-492e-a951-961da5bd2c55,1/31/2022,607.36
60e24218-a9cd-4344-a79e-ddbc78345e34,1/31/2022,502.98
dd5a8893-8769-4016-b31d-d84a737b6e85,1/31/2022,306.93
d5b92e0a-b71d-4fe4-9590-c784e402246a,1/31/2022,305.35
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,1/31/2022,462.01
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,1/31/2022,435.81
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,1/31/2022,652.52
071ca342-a7f2-4ce9-84bc-11ee161d5705,1/31/2022,416.07
0bd4c66a-edb4-4b46-b789-903fec02357b,1/31/2022,658.73
c4328d0c-7df6-458b-9ee3-c355a0489473,1/31/2022,768.77
0c09298b-4156-483c-b8ca-f7bff13693d3,1/31/2022,427.14
e4849005-bd6f-4c44-bfb5-09c0a70c672c,1/31/2022,713.83
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,1/31/2022,446.4
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,1/31/2022,671.95
e351c89a-c080-4e55-a68f-967d30651a76,1/31/2022,235.46
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,1/31/2022,714.14
a20cd138-ffad-455d-a834-a6344531b3dc,1/31/2022,274.66
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,1/31/2022,814.13
208e8401-5bae-45ec-aa3d-4f27c9d708af,1/31/2022,362
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,1/31/2022,471.63
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,1/31/2022,760.8
34e8476d-0af3-4470-ac87-9889108f6e8f,1/31/2022,381.17
92679160-f742-4424-a6df-b6424ee49c81,1/31/2022,877.22
27b43006-eaa1-4cab-9d4d-7d964ff20c01,1/31/2022,323.47
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,1/31/2022,882.94
238abf7a-3126-4941-b34c-9f103fda244c,1/31/2022,775.06
18c8be73-4d81-4e14-8494-1250fd058c63,1/31/2022,169.02
067be17a-38d3-4a03-89f6-8755902ded15,1/31/2022,488.39
315b1906-7c4a-4c88-ae96-5078475a0d1a,1/31/2022,248.16
5e4b7f3c-d9f8-4eba-9738-26b25a70ccc1,1/31/2022,568.18
10331f84-271a-4d04-87db-c1f06705b140,1/31/2022,719.93
ef28088d-577c-444a-9198-53d9223ec834,1/31/2022,620.29
93fc1850-d3a4-446f-b320-514f3fd5367f,1/31/2022,103.91
a4812789-4bcb-43fb-ae12-36d5830c721a,1/31/2022,265.72
a0992edb-2791-4cd9-b616-92334f145b96,1/31/2022,923.99
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,1/31/2022,784.8
cecb38c2-dce3-4913-9377-a64e343cf1b8,1/31/2022,316.55
43b098cf-0916-453b-8a55-d8d547a89f9b,1/31/2022,531.4
1922032d-26ad-469d-8747-75dc05d5c491,1/31/2022,893.58
1f85289e-02d5-4e72-9972-f7e3f4c4db4f,1/31/2022,769.95
515790fe-a75c-4cb5-a771-f0f849ddc81d,1/31/2022,750.47
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,1/31/2022,362.85
64923075-5efb-4956-9b69-3b888ad7678e,1/31/2022,245.6
5bc18b5d-68d5-449a-b1ef-f6fc1d161e95,1/31/2022,313.03
1628d416-3002-4cec-8f38-1453b708e531,1/31/2022,1136.38
fc566d15-8f50-45e5-b053-dbacc66156b8,1/31/2022,191.96
0abee682-7cb7-4a49-97e0-a112d05f2dac,1/31/2022,413.46
381c3d67-39d6-4866-8249-05299405d188,1/31/2022,366.21
828ab3a8-b5b4-4465-90d9-f1c1eaa4b08b,1/31/2022,424.53
2381265f-c6b6-4eed-b612-05be3016ce84,1/31/2022,625.56
ca28e5e6-0944-4cac-9e92-1741421e0165,1/31/2022,1037.31
1bfbbe7b-aad6-49ae-a25d-972695a233aa,1/31/2022,372.41
08f7a590-fed1-4df5-9509-b951bce99408,1/31/2022,16.24
c596538a-c369-4e99-bc47-8619c87ba857,1/31/2022,973.9
642190f4-6e94-464d-b722-af7053996efe,1/31/2022,444.71
39a93eed-1532-4233-bfcd-a5bb02e1f92c,1/31/2022,110.09
e88a8fa8-a7eb-4fd2-b165-2af52840c3e6,1/31/2022,662.27
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,1/31/2022,774.57
ecf58a3a-6150-4f48-9e24-185c02b00c0f,1/31/2022,756.75
c9a5d895-4ba3-458b-ae6d-87c41cf5f026,1/31/2022,341.57
99e0998d-8450-4e08-a69a-91fdbfb2881c,1/31/2022,493.33
cc955133-9e3a-4959-bc22-4eebe4236412,1/31/2022,1105.92
622b18b7-3b97-43fa-adbd-1fc73ed9573e,1/31/2022,501.45
11702f70-d6f2-4edc-aadd-060527a8b55b,1/31/2022,433.19
42d1861f-7e1c-4d83-b912-84a7351870c4,1/31/2022,98.52
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,1/31/2022,780.52
cefa509f-c3db-4a0a-a591-436cda98f832,1/31/2022,743.84
37e4b055-d577-4400-8fd1-274f30d71edc,1/31/2022,141.36
5070b315-eba0-4478-bd47-2fc1318bec56,1/31/2022,220.36
fcd39e00-30e7-4893-9a26-907e29d33f22,1/31/2022,795.81
d1326348-cea6-4e6b-bf82-b536959797ad,1/31/2022,720.97
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,1/31/2022,776.81
0c219f52-1435-4b21-994a-6a3bd25d974e,1/31/2022,291.52
5c22280d-5979-4ca7-99a1-86b5dd3f985c,1/31/2022,358.96
33e193cf-2ae5-4763-a586-7d90d15746ca,1/31/2022,836.6
1c91b39f-dd34-4a88-90a2-88c75dd4c286,1/31/2022,819.18
8b58fe38-1968-41e3-ae48-581e0bf98a2b,1/31/2022,420.95
5dd17596-5fbf-45e0-83fc-03051c652f3e,1/31/2022,803.53
64b1af9b-1e55-470d-85db-341ad457c1c9,1/31/2022,399.75
361c6caa-dc5c-44da-aaa2-5c029103a71d,1/31/2022,579.7
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,1/31/2022,819.34
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,1/31/2022,616.38
4e7ce887-6332-4c87-883b-2704ca6279ee,1/31/2022,369.31
10374e3b-1a64-4f83-86f6-56a0707cfb4d,1/31/2022,528.05
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,1/31/2022,654.88
2285677b-2537-479b-8a59-c28382950172,1/31/2022,286.81
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,1/31/2022,1057.09
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,1/31/2022,676.95
d0233aeb-ef6b-4576-a686-6d268a3e1edf,1/31/2022,350.61
801589ab-55c1-48e4-962d-2e6478d895a3,1/31/2022,276.82
